Name,SIC,BVD,Industry
CPPIB INDIA ADVISORS PRIVATE LIMITED,6019.0,IN0012309988,"Finance, Insurance, and Real Estate"
CRAFTSMAN AUTOMATION LIMITED,8711.0,IN37128FI,Services
CREDITACCESS GRAMEEN LIMITED,5153.0,IN0002626441,Wholesale Trade
CRI LTD,5085.0,IN0000249238,Wholesale Trade
CROCS INDIA PRIVATE LIMITED,3069.0,IN0002160793,Manufacturing
CS TRADE LINK PRIVATE LIMITED,5999.0,IN0002179159,Retail Trade
CSJ INFRASTRUCTURE PRIVATE LIMITED,6531.0,IN0000344374,"Finance, Insurance, and Real Estate"
CTA APPARELS PRIVATE LIMITED,2211.0,IN0009294479,Manufacturing
CUMMINS GENERATOR TECHNOLOGIES INDIA PRIVATE LIMITED,3612.0,IN0002186713,Manufacturing
CUMMINS TECHNOLOGIES INDIA PRIVATE LIMITED,3511.0,IN0002186751,Manufacturing
CURTIS INSTRUMENTS INDIA PRIVATE LIMITED,3694.0,IN0002189644,Manufacturing
CY MYUTEC ANAND PRIVATE LIMITED,3562.0,IN0009294985,Manufacturing
CYBERABAD CONVENTION CENTRE PRIVATE LIMITED,7021.0,IN0002195782,Services
CYGNUS MEDICARE PRIVATE LIMITED,8099.0,IN0002199832,Services
CYRIX HEALTHCARE PRIVATE LIMITED,8742.0,IN0011170416,Services
D.S. DUCTOFAB SYSTEMS PRIVATE LIMITED,3612.0,IN0010576916,Manufacturing
DAG PRIVATE LIMITED,7911.0,IN0002319033,Services
DANA ANAND INDIA PRIVATE LIMITED,3694.0,IN0000220786,Manufacturing
DANGAYACH HOTELS PRIVATE LIMITED,7021.0,IN0002233237,Services
DANISCO (INDIA) PRIVATE LIMITED,2011.0,IN0002234339,Manufacturing
DARAMIC BATTERY SEPARATOR INDIA PRIVATE LIMITED,3691.0,IN0002237591,Manufacturing
DAVINDER SANDHU IMPEX PRIVATE LIMITED,5999.0,IN0002263297,Retail Trade
DDB MUDRA MAX PRIVATE LIMITED,7311.0,IN0002276409,Services
DEBOCK SALES AND MARKETING LIMITED,3523.0,IN267616FI,Manufacturing
DECCAN DIE CASTINGS PRIVATE LIMITED,3341.0,IN0019918045,Manufacturing
DECCAN OVERSEAS PRIVATE LIMITED,2085.0,IN0002287566,Manufacturing
DEE TEE INDUSTRIES PRIVATE LIMITED,3694.0,IN0002295614,Manufacturing
DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LIMITED,2899.0,IN30600FI,Manufacturing
DEEPAK INDUSTRIES LTD,4225.0,IN001579884IND,"Transportation, Communications, Electric, Gas, and Sanitary Services"
DELHI DUTY FREE SERVICES PRIVATE LIMITED,5962.0,IN0000022904,Retail Trade
DELHI INTERNATIONAL AIRPORT LIMITED,4581.0,IN0002320838,"Transportation, Communications, Electric, Gas, and Sanitary Services"
DELLA ADVENTURE & RESORTS PRIVATE LIMITED,7999.0,IN0002341751,Services
DELOITTE FINANCIAL ADVISORY SERVICES INDIA PRIVATE LIMITED,8721.0,IN0002479161,Services
DELTA CORP LIMITED,7011.0,IN33982FI,Services
DELTA NUTRITIVES PRIVATE LIMITED,2033.0,IN0002478156,Manufacturing
DELTON CABLES LIMITED,3496.0,IN31255FI,Manufacturing
DENTCARE DENTAL LAB PRIVATE LIMITED,3841.0,IN0002331893,Manufacturing
DERBY OVERSEAS PRIVATE LIMITED,3312.0,IN0002335836,Manufacturing
DESAI INFRA PROJECTS (INDIA) PRIVATE LIMITED,1611.0,IN0002337679,Construction
DEVGIRI FORGINGS PRIVATE LIMITED,3462.0,IN0002370267,Manufacturing
DEVYANI INTERNATIONAL LIMITED,2099.0,IN0000226247,Manufacturing
DHANALAXMI ROTO SPINNERS LIMITED,2491.0,IN31283FI,Manufacturing
DHANLAKSHMI BIOCHEM PRIVATE LIMITED,711.0,IN0014504091,Services
DHAR AUTOMOTIVES PRIVATE LIMITED,3694.0,IN0002431466,Manufacturing
DHARMESH TEXTILES LIMITED,2299.0,IN0002446027,Manufacturing
DHOOT TRANSMISSION PRIVATE LIMITED,3679.0,IN0002468937,Manufacturing
DHUPAR BROTHERS TRADING PRIVATE LIMITED,5085.0,IN0002481622,Wholesale Trade
DIA PRECIOUS JEWELLERY PRIVATE LIMITED,3873.0,IN0002392123,Manufacturing
DIATRENDS JEWELLERY PRIVATE LIMITED,3999.0,IN0002412043,Manufacturing
DINAMIC OIL INDIA PRIVATE LIMITED,5199.0,IN0002455151,Wholesale Trade
DISHITA VENTURES PRIVATE LIMITED,2084.0,IN0016876673,Manufacturing
DIVERSITECH GENERAL ENGINEERING PVT LTD,3694.0,IN0002758138,Manufacturing
DIVYASREE INFRASTRUCTURE PROJECTS PRIVATE LIMITED,1629.0,IN0002763656,Construction
DLF EMPORIO LIMITED,7382.0,IN0006559995,Services
DLF GARDEN CITY INDORE PRIVATE LIMITED,6531.0,IN0002499634,"Finance, Insurance, and Real Estate"
DLF PROMENADE LIMITED,7382.0,IN0000314119,Services
DMR BUILDERS PRIVATE LIMITED,1629.0,IN0007865473,Construction
DNEG INDIA MEDIA SERVICES LIMITED,6512.0,IN0006574141,"Finance, Insurance, and Real Estate"
DOLPHIN HOTELS PRIVATE LIMITED,7021.0,IN116643FI,Services
DONEAR INDUSTRIES LTD,2299.0,IN31452FI,Manufacturing
DONG WOO SURFACE TECH ( INDIA ) PRIVATE LIMITED,3694.0,IN0007814163,Manufacturing
DOSCH PHARMACEUTICALS PRIVATE LIMITED,8111.0,IN0008736959,Services
DR. AGARWAL'S EYE HOSPITAL LIMITED,6324.0,IN32766FI,"Finance, Insurance, and Real Estate"
DR. AGARWAL'S HEALTH CARE LIMITED,8099.0,IN0002507644,Services
DS (ASSAM) HOSPITALITY LIMITED,7032.0,IN0000384318,Services
DSM SHARED SERVICES INDIA PRIVATE LIMITED,7374.0,IN0007749002,Services
DSS IMAGETECH PRIVATE LIMITED,3827.0,IN0007747296,Manufacturing
DURIAN INDUSTRIES LIMITED,5085.0,IN0004736505,Wholesale Trade
DURR INDIA PRIVATE LIMITED,3562.0,IN0002791125,Manufacturing
DWARKADHISH SAKHAR KARKHANA LIMITED,2061.0,IN0000244694,Manufacturing
DYNAMIC FLOW PRODUCTS PRIVATE LIMITED,1041.0,IN0002793961,Mining
DYNATECH TOOLS & DEVICES (BENGALURU) PRIVATE LIMITED,3542.0,IN0002554415,Manufacturing
E FACTOR EXPERIENCES LIMITED,7911.0,IN0009309943,Services
E-INFOCHIPS PRIVATE LIMITED,8711.0,IN0000275106,Services
E.I.D. PARRY (INDIA) LIMITED,2063.0,IN30066FI,Manufacturing
EAST COAST DISTRIBUTORS PRIVATE LIMITED,5085.0,IN0007856461,Wholesale Trade
EAST END SILKS PRIVATE LIMITED,2281.0,IN0007854893,Manufacturing
EAST INDIA TECHNOLOGIES PRIVATE LIMITED,3089.0,IN0007853145,Manufacturing
EASTERN ELECTRODES & COKE PRIVATE LIMITED,2999.0,IN0007846717,Manufacturing
EASTERN INTERNATIONAL HOTELS LIMITED,7021.0,IN0000257407,Services
EASTMAN AUTO & POWER LIMITED,5085.0,IN0014443462,Wholesale Trade
EASTMAN INDUSTRIES LIMITED,3751.0,IN0000244656,Manufacturing
EASY TRIP PLANNERS LIMITED,4724.0,IN001266232IND,"Transportation, Communications, Electric, Gas, and Sanitary Services"
EBIXCASH GLOBAL SERVICES PRIVATE LIMITED,7371.0,IN0010692594,Services
EBIXCASH WORLD MONEY LIMITED,6019.0,IN0000263911,"Finance, Insurance, and Real Estate"
ECOS (INDIA) MOBILITY & HOSPITALITY PRIVATE LIMITED,7389.0,IN0007772563,Services
EDELMAN INDIA PRIVATE LIMITED,8742.0,IN0002560237,Services
EDGIO SOLUTIONS INDIA PRIVATE LIMITED,7389.0,IN0008240667,Services
EFTEC (INDIA) PRIVATE LIMITED,3089.0,IN0000020771,Manufacturing
EIH ASSOCIATED HOTELS LIMITED,7011.0,IN31929FI,Services
ELECTRICA ENGINEERS (INDIA) PRIVATE LIMITED,3694.0,IN0007913762,Manufacturing
ELECTROFAB INNOVATIONS (INDIA) PRIVATE LIMITED,3694.0,IN0007915999,Manufacturing
ELECTROMECH INFRAPROJECTS PRIVATE LIMITED,3559.0,IN0012014868,Manufacturing
ELECTROMECH MATERIAL HANDLING SYSTEMS (INDIA) PRIVATE LIMITED,3612.0,IN0007916382,Manufacturing
ELECTRONIC ARTS GAMES (INDIA) PRIVATE LIMITED,7375.0,IN0000024607,Services
ELECTROSTEEL CASTINGS LIMITED,3317.0,IN30592FI,Manufacturing
ELKOS PENS LIMITED,3999.0,IN0007945074,Manufacturing
ELVEETY INDUSTRIES PRIVATE LIMITED,191.0,IN0007953307,Unknown
EMERGE GLASS INDIA PRIVATE LIMITED,3211.0,IN0013525917,Manufacturing
EMUDHRA LIMITED,7379.0,IN39771FI,Services
ENAM ASSET MANAGEMENT COMPANY PRIVATE LIMITED,6159.0,IN0002866039,"Finance, Insurance, and Real Estate"
ENERSHELL ALLOYS & STEEL PRIVATE LIMITED,3312.0,IN0008697191,Manufacturing
ENNORE CARGO CONTAINER TERMINAL PRIVATE LIMITED,4225.0,IN0008707208,"Transportation, Communications, Electric, Gas, and Sanitary Services"
ENPROCON ENTERPRISE LIMITED,3269.0,IN0008708854,Manufacturing
ENRICH AGRO FOOD PRODUCTS PRIVATE LTD,139.0,IN0008709372,Mining
ENTERTAINMENT CITY LIMITED,7911.0,IN0015639815,Services
ENVIRO INFRA ENGINEERS LIMITED,1629.0,IN0008717522,Construction
ENVIRON SPECIALITY CHEMICALS PRIVATE LIMITED,5093.0,IN0008718401,Wholesale Trade
EPIGRAL LIMITED,2899.0,IN116141FI,Manufacturing
EPITOME PETROPACK LIMITED,2999.0,IN0007757501,Manufacturing
EQIC DIES AND MOULDS ENGINEERS PRIVATE LIMITED,3089.0,IN0002585544,Manufacturing
ESKO CASTING AND ELECTRONICS PRIVATE LIMITED,1041.0,IN0002608839,Mining
ESPIRE CONGLOMERATE PRIVATE LIMITED,6021.0,IN0002611179,"Finance, Insurance, and Real Estate"
ESPIRE INFOLABS PRIVATE LIMITED,7371.0,IN0002611253,Services
ESSEM TECNOPINZ PRIVATE LIMITED,3999.0,IN0002646553,Manufacturing
ETERNO INFOTECH PRIVATE LIMITED,7371.0,IN0002597537,Services
ETHOS LIMITED,5094.0,IN37719FI,Wholesale Trade
EUROCOUSTIC PRODUCTS LIMITED,8111.0,IN0000272208,Services
EUROFINS IT SOLUTIONS INDIA PRIVATE LIMITED,7371.0,IN0002663817,Services
EUROSCHOOL FOUNDATION,8211.0,IN0002665164,Services
EUROTECK ENVIRONMENTAL PRIVATE LIMITED,4941.0,IN0002666019,"Transportation, Communications, Electric, Gas, and Sanitary Services"
EUSTON INDUSTRIES LIMITED,7389.0,IN0015278073,Services
EVER ELECTRONICS PRIVATE LIMITED,3672.0,IN0002670561,Manufacturing
EVEREST BUSINESS ADVISORY INDIA PRIVATE LIMITED,7389.0,IN0002672639,Services
EVM AUTOKRAFT INDIA PRIVATE LIMITED,5012.0,IN0016079251,Wholesale Trade
EXCEL CARS PRIVATE LIMITED,5085.0,IN0002691794,Wholesale Trade
EXOS IT MANAGEMENT PRIVATE LIMITED,7375.0,IN0016616991,Services
EXOTECH PLASTICS PRIVATE LIMITED,3089.0,IN0002712681,Manufacturing
EXOTIC FRUITS PRIVATE LIMITED,8062.0,IN0002713346,Services
EXOTIC INNOVATIONS PRIVATE LIMITED,7389.0,IN0002713588,Services
EXPERION DEVELOPERS PRIVATE LIMITED,6512.0,IN0002715175,"Finance, Insurance, and Real Estate"
EXPLEO SOLUTIONS LIMITED,7378.0,IN34020FI,Services
FAITH INDUSTRIES LIMITED,5085.0,IN0002740822,Wholesale Trade
FAMY LIFE SCIENCES PRIVATE LIMITED,4911.0,IN0002749183,"Transportation, Communications, Electric, Gas, and Sanitary Services"
FASHION WORLD GARMENTS PRIVATE LIMITED,2326.0,IN0002566121,Manufacturing
FASHIONKING BRANDS PRIVATE LIMITED,3631.0,IN0010267838,Manufacturing
FAURECIA EMISSIONS CONTROL TECHNOLOGIES INDIA PRIVATE LIMITED,3562.0,IN0002530702,Manufacturing
FEATHERLITE PRODUCTS PRIVATE LIMITED,2421.0,IN0002826316,Manufacturing
FENACE AUTO LIMITED,7389.0,IN0002831399,Services
FERTILISERS AND CHEMICALS TRAVANCORE LIMITED,2875.0,IN30805FI,Manufacturing
FG GLASS INDUSTRIES PRIVATE LIMITED,3211.0,IN0002837639,Manufacturing
FINE JEWELLERY MANUFACTURING LIMITED,3911.0,IN0002851255,Manufacturing
FINE ORGANIC INDUSTRIES LIMITED,2899.0,IN920125FI,Manufacturing
FINEOTEX CHEMICAL LIMITED,2899.0,IN34620FI,Manufacturing
FINORCHEM LIMITED,2819.0,IN0000235708,Manufacturing
FISCHER BUILDING MATERIALS INDIA PRIVATE LIMITED,3694.0,IN0015637708,Manufacturing
FLAIR WRITING INDUSTRIES LIMITED,5199.0,IN0016185097,Wholesale Trade
FOCUS LIGHTING & FIXTURES LTD,3645.0,IN117597FI,Manufacturing
FOODS AND INNS LIMITED,2099.0,IN33896FI,Manufacturing
FORACE SPECIALITY CHEM PRIVATE LIMITED,3999.0,IN0015909393,Manufacturing
FORMING INDIA PRIVATE LIMITED,3441.0,IN0002916207,Manufacturing
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,5141.0,IN0002923238,Wholesale Trade
FOWLER WESTRUP (INDIA) PRIVATE LIMITED,7389.0,IN0002938775,Services
FRAGOMEN IMMIGRATION SERVICES INDIA PRIVATE LIMITED,8742.0,IN0002940443,Services
FRANKE FABER INDIA PRIVATE LIMITED,2655.0,IN0000021213,Manufacturing
FREEWILL SPORTS PRIVATE LIMITED,3949.0,IN0002947721,Manufacturing
FRITZMEIER MOTHERSON CABIN ENGINEERING PRIVATE LIMITED,3559.0,IN0002957227,Manufacturing
FUCHS LUBRICANTS (INDIA) PRIVATE LIMITED,2999.0,IN0002965346,Manufacturing
FUJI SILVERTECH CONCRETE PRIVATE LIMITED,3271.0,IN0014381987,Manufacturing
G D GOENKA UNIVERSITY,8221.0,IN0003128396,Services
G V G PAPER MILLS PRIVATE LIMITED,2611.0,IN0009328934,Manufacturing
G.M.BREWERIES LIMITED,2085.0,IN34659FI,Manufacturing
G.R.SPONGE AND POWER LIMITED,3312.0,IN0010442504,Manufacturing
G.S. EXPRESS PRIVATE LIMITED,1629.0,IN0012736497,Construction
G.T.R. ALUMINIUM PRIVATE LIMITED,1041.0,IN0010442278,Mining
GAJANAN FERRO PRIVATE LIMITED,3312.0,IN0002999178,Manufacturing
GALDERMA INDIA PRIVATE LIMITED,2819.0,IN0000022868,Manufacturing
GALIPOGLU HIDROMAS INDIA MANUFACTURING PRIVATE LIMITED,3531.0,IN0003013614,Manufacturing
GALLANTT METAL LIMITED,3399.0,IN32084FI,Manufacturing
GALLOPS AUTOHAUS PRIVATE LIMITED,5999.0,IN0017239532,Retail Trade
GANESH HOUSING CORPORATION LIMITED,6531.0,IN31935FI,"Finance, Insurance, and Real Estate"
GANGA MEDICAL CENTRE AND HOSPITALS PRIVATE LIMITED,4911.0,IN0003032588,"Transportation, Communications, Electric, Gas, and Sanitary Services"
GANGAUR EXPORTS PRIVATE LIMITED,5131.0,IN0003036401,Wholesale Trade
GANGOTRI AYURVEDA PRIVATE LIMITED,2834.0,IN0003038263,Manufacturing
GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,3731.0,IN112393FI,Manufacturing
GATES UNITTA INDIA COMPANY PRIVATE LIMITED,3069.0,IN0003064962,Manufacturing
GAUTAM SOLAR PRIVATE LIMITED,3694.0,IN0019738731,Manufacturing
GAVS TECHNOLOGIES PRIVATE LIMITED,7371.0,IN0003080136,Services
GBTL LIMITED,2269.0,IN0003334269,Manufacturing
GEBERIT INDIA MANUFACTURING PRIVATE LIMITED,3999.0,IN0000400174,Manufacturing
GEBERIT PLUMBING TECHNOLOGY INDIA PRIVATE LIMITED,4941.0,IN0000024177,"Transportation, Communications, Electric, Gas, and Sanitary Services"
GEBR.PFEIFFER (INDIA) PRIVATE LIMITED,7389.0,IN0003092395,Services
GEDIA INDIA AUTOMOTIVE COMPONENTS PRIVATE LIMITED,3559.0,IN0003092858,Manufacturing
GEECO ENERCON PRIVATE LIMITED,3398.0,IN0003095965,Manufacturing
GEEKAY WIRES LIMITED,3496.0,IN117687FI,Manufacturing
GEM PLAZA PRIVATE LIMITED,3911.0,IN0003105056,Manufacturing
GENERAL ENERGY MANAGEMENT SYSTEMS PRIVATE LIMITED.,4911.0,IN0004739493,"Transportation, Communications, Electric, Gas, and Sanitary Services"
GENESYS INTERNATIONAL CORPORATION LIMITED,7379.0,IN30809FI,Services
GENIE AUTO PRODUCTS PRIVATE LIMITED,3694.0,IN0003121294,Manufacturing
GENSOL ENGINEERING LIMITED,8748.0,IN728377FI,Services
GEO NUTRI FOODS PRIVATE LIMITED,2086.0,IN0003130703,Manufacturing
GHANKUN STEELS PRIVATE LIMITED,3312.0,IN0003143266,Manufacturing
GIRAFFE DEVELOPERS PRIVATE LIMITED,5085.0,IN0003159309,Wholesale Trade
GIRIRAJ COATED FAB PRIVATE LIMITED,2269.0,IN0003163675,Manufacturing
GLOBE AUTOMOBILES PRIVATE LIMITED,5012.0,IN0003195849,Wholesale Trade
GLOBEOP FINANCIAL SERVICES (INDIA) PRIVATE LIMITED,6019.0,IN0003197422,"Finance, Insurance, and Real Estate"
GLOBETROTTERS EDUCATIONAL INNOVENTIONS PRIVATE LIMITED,8299.0,IN0003197626,Services
GLOVIS INDIA ANANTAPUR PRIVATE LIMITED,3694.0,IN0016983778,Manufacturing
GLS INFRAPROJECTS PRIVATE LIMITED,6531.0,IN0011879847,"Finance, Insurance, and Real Estate"
GLS INFRATECH PRIVATE LIMITED,6512.0,IN0003207446,"Finance, Insurance, and Real Estate"
GMR ENERGY LIMITED,8062.0,IN0000226627,Services
GOA CARBON LIMITED,3312.0,IN30491FI,Manufacturing
GOA COASTAL RESORTS AND RECREATION PRIVATE LIMITED,7021.0,IN0003217931,Services
GOAN HOTELS & REALTY PRIVATE LIMITED,7021.0,IN0000024785,Services
GODAVARI COMMODITIES LTD,5085.0,IN0003223855,Wholesale Trade
GOGREEN WAREHOUSES PRIVATE LIMITED,4789.0,IN0002950265,"Transportation, Communications, Electric, Gas, and Sanitary Services"
GOLD STAR ELITE JEWELS PRIVATE LIMITED,5021.0,IN0006890093,Wholesale Trade
GOLDBRICKS INFRASTRUCTURE PRIVATE LIMITED,6531.0,IN0003243573,"Finance, Insurance, and Real Estate"
GOLDEN FLOOR FURNISHING PRIVATE LIMITED,2273.0,IN0003249466,Manufacturing
GOODVIEW FASHION PRIVATE LIMITED,2326.0,IN0003287313,Manufacturing
GOODWILL FABRICS PRIVATE LIMITED,2281.0,IN0003288624,Manufacturing
GOPAL GLASS WORKS LIMITED,3211.0,IN0003293116,Manufacturing
GOVERNMENT EMARKETPLACE,7389.0,IN0016623946,Services
GOYAL HOSPITAL AND RESEARCH CENTRE PVT LTD,8062.0,IN0003313416,Services
GRAVISS FOODS PRIVATE LIMITED,2021.0,IN0003335998,Manufacturing
GRAVITA INDIA LIMITED,1031.0,IN34612FI,Mining
GRAVITY INDUSTRIES PRIVATE LIMITED,3911.0,IN0014898083,Manufacturing
GRAZIANO TRASMISSIONI INDIA PRIVATE LIMITED,3694.0,IN0000020329,Manufacturing
GREEN IVY VENTURES PRIVATE LIMITED,8099.0,IN0008812064,Services
GREENFIELDS DERIVATIVES PRIVATE LIMITED,2047.0,IN0013302614,Manufacturing
GREENPARK HOTELS AND RESORTS LIMITED,7021.0,IN0003377909,Services
GREY ORANGE INDIA PRIVATE LIMITED,8742.0,IN0012179963,Services
GSPANN TECHNOLOGIES (INDIA) PRIVATE LIMITED,7371.0,IN0005009081,Services
GUETERMANN INDIA PRIVATE LIMITED,5085.0,IN0003410621,Wholesale Trade
GUJARAT MINERAL DEVELOPMENT CORPORATION LTD,1099.0,IN30573FI,Mining
GUJARAT ROAD AND INFRASTRUCTURE COMPANY LIMITED,6159.0,IN0000248378,"Finance, Insurance, and Real Estate"
GUJARAT RURAL INDUSTRIES MARKETING CORPORATION LIMITED,5199.0,IN0003417013,Wholesale Trade
GUJARAT THEMIS BIOSYN LIMITED,2834.0,IN32063FI,Manufacturing
GULF OIL LUBRICANTS INDIA LIMITED,2992.0,IN110228FI,Manufacturing
GULSHAN CHEMICALS PRIVATE LIMITED,2834.0,IN0000256913,Manufacturing
GUNNEBO INDIA PRIVATE LIMITED,3312.0,IN0000237746,Manufacturing
GURU NANAK AUTO ENTERPRISES LIMITED,7538.0,IN0003441211,Services
H. K. JEWELS PRIVATE LIMITED,3911.0,IN0010604402,Manufacturing
HAB PHARMACEUTICALS AND RESEARCH LIMITED,2834.0,IN0000266267,Manufacturing
HACHETTE BOOK PUBLISHING INDIA PRIVATE LIMITED,2789.0,IN0003463109,Manufacturing
HAITIAN HUAYUAN MACHINERY (INDIA) PRIVATE LIMITED,5085.0,IN0012314777,Wholesale Trade
HALDYN HEINZ FINE GLASS PRIVATE LIMITED,3281.0,IN0014875225,Manufacturing
HAMILTON WRITING INSTRUMENTS PRIVATE LIMITED,8743.0,IN0003475924,Services
HARDWYN INDIA LIMITED,3354.0,IN737268FI,Manufacturing
HARIDWAR NATURAL GAS PRIVATE LIMITED,4939.0,IN0015820151,"Transportation, Communications, Electric, Gas, and Sanitary Services"
HARISONS STEEL LIMITED,3312.0,IN0003513279,Manufacturing
HARSAHAIMAL SHIAMLAL JEWELLERS PRIVATE LIMITED,5999.0,IN0003524206,Retail Trade
HARSCO INDIA METALS PRIVATE LIMITED,3312.0,IN0003524351,Manufacturing
HARSHA AUTO AGENCIES PRIVATE LIMITED,5571.0,IN0003527073,Retail Trade
HARSHA CARS PRIVATE LIMITED,5012.0,IN0003527118,Wholesale Trade
HASBRO CLOTHING PRIVATE LIMITED,2326.0,IN0003539498,Manufacturing
HATORKI MOTORS PRIVATE LIMITED,5013.0,IN0003543838,Wholesale Trade
HAVELI RESTAURANT & RESORTS LIMITED,1629.0,IN0003544978,Construction
HAVMOR ICE CREAM PRIVATE LIMITED,2021.0,IN0020486081,Manufacturing
HAY CONSULTANTS INDIA PRIVATE LIMITED,8742.0,IN0003547672,Services
HAZOORILAL AND SONS JEWELLERS PRIVATE LIMITED,3911.0,IN0003550178,Manufacturing
HCL AVITAS PRIVATE LIMITED,8099.0,IN0001597831,Services
HDFC CREDILA FINANCIAL SERVICES LIMITED,6019.0,IN0002150928,"Finance, Insurance, and Real Estate"
HEALTH PRIME SERVICES (INDIA) PRIVATE LIMITED,7375.0,IN0008218607,Services
HELLERMANNTYTON PRIVATE LIMITED,8721.0,IN0007969602,Services
HELVOET RUBBER & PLASTIC TECHNOLOGIES (INDIA) PRIVATE LIMITED,3089.0,IN0007972666,Manufacturing
HERCULES HOISTS LIMITED,3559.0,IN31221FI,Manufacturing
HERITAGE BEVERAGES PRIVATE LIMITED,2084.0,IN0007987177,Manufacturing
HERMES DISTILLERY PRIVATE LIMITED,2085.0,IN0008329216,Manufacturing
HERMES INDIA RETAIL AND DISTRIBUTORS PRIVATE LIMITED,5999.0,IN0007990847,Retail Trade
HIDESIGN INDIA PRIVATE LIMITED,4724.0,IN0003567473,"Transportation, Communications, Electric, Gas, and Sanitary Services"
HIGH GRADE INDUSTRIES (INDIA) PRIVATE LIMITED,2819.0,IN0003568974,Manufacturing
HILLSON FOOTWEAR PRIVATE LIMITED,3021.0,IN0003583839,Manufacturing
HIMACHAL ENERGY PRIVATE LIMITED,3694.0,IN0003592006,Manufacturing
HIMACHAL PRADESH CRICKET ASSOCIATION,7999.0,IN0003588324,Services
HIND ENERGY AND COAL BENEFICATION (INDIA) LIMITED,4911.0,IN0003604282,"Transportation, Communications, Electric, Gas, and Sanitary Services"
HIND MULTI SERVICES PRIVATE LIMITED,5199.0,IN0003604643,Wholesale Trade
HINDCON CHEMICALS LIMITED,3999.0,IN621261FI,Manufacturing
HINDUJA TECH LIMITED,7371.0,IN0002314859,Services
HINDUSTAN COCA COLA HOLDINGS PRIVATE LIMITED,7389.0,IN0000211199,Services
HINDUSTAN COCA-COLA BEVERAGES PRIVATE LIMITED,7389.0,IN0000211185,Services
HINDUSTAN GLASS WORKS LIMITED,5085.0,IN0003691712,Wholesale Trade
HINDUSTAN HYDRAULICS PVT LTD,2819.0,IN0001676294,Manufacturing
HINDUSTAN OIL EXPLORATION COMPANY LIMITED,1311.0,IN30310FI,Mining
HINDUSTAN SHIPYARD LIMITED,7389.0,IN0000221209,Services
HINO MOTORS SALES INDIA PRIVATE LIMITED,3711.0,IN0003689538,Manufacturing
HIRA TECHNOLOGIES PRIVATE LIMITED,3631.0,IN0003689094,Manufacturing
HITACHI ASTEMO CHENNAI PRIVATE LIMITED,3559.0,IN0013729177,Manufacturing
HITECH PRINT SYSTEMS LIMITED,2851.0,IN0003617553,Manufacturing
HITESH PLASTICS PRIVATE LIMITED,3089.0,IN0003618432,Manufacturing
HK TOLL ROAD PRIVATE LIMITED,1611.0,IN0003619966,Construction
HL MANDO ANAND INDIA PRIVATE LIMITED,5013.0,IN0015790893,Wholesale Trade
HMSHOST SERVICES INDIA PRIVATE LIMITED,7389.0,IN0003585742,Services
HODEK VIBRATION TECHNOLOGIES PRIVATE LIMITED,3511.0,IN0003622147,Manufacturing
HOGANAS INDIA PRIVATE LIMITED,3312.0,IN0000242521,Manufacturing
HORIZON POLYMER ENGINEERING PRIVATE LIMITED,2821.0,IN0009086103,Manufacturing
HOYA MEDICAL INDIA PRIVATE LIMITED,5085.0,IN0009024329,Wholesale Trade
HURON EURASIA INDIA PRIVATE LIMITED,7371.0,IN0006666115,Services
HYATT INDIA CONSULTANCY PRIVATE LIMITED,8742.0,IN0003680246,Services
HYOSUNG CORPORATION INDIA PRIVATE LIMITED,5085.0,IN0003662148,Wholesale Trade
HYTECH SEED INDIA PRIVATE LIMITED,7389.0,IN0003647036,Services
HYUNDAI STEEL PIPE INDIA PRIVATE LIMITED,3312.0,IN0001243835,Manufacturing
IAC ELECTRICALS PVT LTD,3612.0,IN0003647798,Manufacturing
IBEX ENGINEERING PRIVATE LIMITED,3321.0,IN0003649297,Manufacturing
ICA PIDILITE PRIVATE LIMITED,2834.0,IN0015445192,Manufacturing
ICC REALTY (INDIA) PRIVATE LIMITED,1629.0,IN0003677229,Construction
ICE MAKE REFRIGERATION LIMITED,5078.0,IN496276FI,Wholesale Trade
ICE STEEL 1 PRIVATE LIMITED,3312.0,IN0001110943,Manufacturing
IDFC FINANCIAL HOLDING COMPANY LIMITED,6159.0,IN0013602283,"Finance, Insurance, and Real Estate"
IGATPURI HIGHWAY PRIVATE LIMITED,1611.0,IN0000366828,Construction
IGP ENGINEERS PRIVATE LIMITED,1041.0,IN0003702546,Mining
IGT SOLUTIONS PRIVATE LIMITED,7374.0,IN0003893138,Services
IGUS (INDIA) PRIVATE LIMITED,3562.0,IN0003702166,Manufacturing
IMPERIAL AUTO INDUSTRIES LIMITED,3711.0,IN0000222976,Manufacturing
IMPETUS TECHNOLOGIES INDIA PRIVATE LIMITED,7375.0,IN0003713437,Services
INABATA INDIA PRIVATE LIMITED,2257.0,IN0003735243,Manufacturing
INCAP CONTRACT MANUFACTURING SERVICES PRIVATE LIMITED,7699.0,IN0003737378,Services
INDAGRO FOODS PRIVATE LIMITED,2011.0,IN0000220981,Manufacturing
INDEGENE LIMITED,8099.0,IN110739FI,Services
INDIA FACTORING AND FINANCE SOLUTIONS PRIVATE LIMITED,6019.0,IN0003751749,"Finance, Insurance, and Real Estate"
INDIA GAS SOLUTIONS PRIVATE LIMITED,4922.0,IN0003752234,"Transportation, Communications, Electric, Gas, and Sanitary Services"
